🕘️更新时间,#genre#
CCTV-7,https://live.zbds.top/tv/iptv6.m3u
CCTV-7,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CCTV-8,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CCTV-8,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CCTV-8,https://live.zbds.top/tv/iptv6.m3u
CCTV-8,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CCTV-9,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CCTV-9,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CCTV-9,https://live.zbds.top/tv/iptv6.m3u
CCTV-9,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CCTV-10,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CCTV-10,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CCTV-10,https://live.zbds.top/tv/iptv6.m3u
CCTV-10,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CCTV-11,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CCTV-11,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CCTV-11,https://live.zbds.top/tv/iptv6.m3u
CCTV-11,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CCTV-12,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CCTV-12,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CCTV-12,https://live.zbds.top/tv/iptv6.m3u
CCTV-12,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CCTV-13,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CCTV-13,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CCTV-13,https://live.zbds.top/tv/iptv6.m3u
CCTV-13,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CCTV-14,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CCTV-14,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CCTV-14,https://live.zbds.top/tv/iptv6.m3u
CCTV-14,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CCTV-15,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CCTV-15,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CCTV-15,https://live.zbds.top/tv/iptv6.m3u
CCTV-15,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CCTV-16,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CCTV-16,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CCTV-16,https://live.zbds.top/tv/iptv6.m3u
CCTV-16,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CCTV-17,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CCTV-17,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CCTV-17,https://live.zbds.top/tv/iptv6.m3u
CCTV-17,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CETV-1,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CETV-1,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CETV-1,https://live.zbds.top/tv/iptv6.m3u
CETV-1,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CETV-2,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CETV-2,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CETV-2,https://live.zbds.top/tv/iptv6.m3u
CETV-2,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CETV-3,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CETV-3,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CETV-3,https://live.zbds.top/tv/iptv6.m3u
CETV-3,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
CETV-4,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
CETV-4,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
CETV-4,https://live.zbds.top/tv/iptv6.m3u
CETV-4,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u

📡卫视频道,#genre#
广东卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
广东卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
广东卫视,https://live.zbds.top/tv/iptv6.m3u
广东卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
香港卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
香港卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
香港卫视,https://live.zbds.top/tv/iptv6.m3u
香港卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
浙江卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
浙江卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
浙江卫视,https://live.zbds.top/tv/iptv6.m3u
浙江卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
湖南卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
湖南卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
湖南卫视,https://live.zbds.top/tv/iptv6.m3u
湖南卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
北京卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
北京卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
北京卫视,https://live.zbds.top/tv/iptv6.m3u
北京卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
湖北卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
湖北卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
湖北卫视,https://live.zbds.top/tv/iptv6.m3u
湖北卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
黑龙江卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
黑龙江卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
黑龙江卫视,https://live.zbds.top/tv/iptv6.m3u
黑龙江卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
安徽卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
安徽卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
安徽卫视,https://live.zbds.top/tv/iptv6.m3u
安徽卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
重庆卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
重庆卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
重庆卫视,https://live.zbds.top/tv/iptv6.m3u
重庆卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
东方卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
东方卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
东方卫视,https://live.zbds.top/tv/iptv6.m3u
东方卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东南卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
东南卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
东南卫视,https://live.zbds.top/tv/iptv6.m3u
东南卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
甘肃卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
甘肃卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
甘肃卫视,https://live.zbds.top/tv/iptv6.m3u
甘肃卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
广西卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
广西卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
广西卫视,https://live.zbds.top/tv/iptv6.m3u
广西卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
贵州卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
贵州卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
贵州卫视,https://live.zbds.top/tv/iptv6.m3u
贵州卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
海南卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
海南卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
海南卫视,https://live.zbds.top/tv/iptv6.m3u
海南卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
河北卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
河北卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
河北卫视,https://live.zbds.top/tv/iptv6.m3u
河北卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
河南卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
河南卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
河南卫视,https://live.zbds.top/tv/iptv6.m3u
河南卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
吉林卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
吉林卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
吉林卫视,https://live.zbds.top/tv/iptv6.m3u
吉林卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
江苏卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
江苏卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
江苏卫视,https://live.zbds.top/tv/iptv6.m3u
江苏卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
江西卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
江西卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
江西卫视,https://live.zbds.top/tv/iptv6.m3u
江西卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
辽宁卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
辽宁卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
辽宁卫视,https://live.zbds.top/tv/iptv6.m3u
辽宁卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
内蒙古卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
内蒙古卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
内蒙古卫视,https://live.zbds.top/tv/iptv6.m3u
内蒙古卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
宁夏卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
宁夏卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
宁夏卫视,https://live.zbds.top/tv/iptv6.m3u
宁夏卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
青海卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
青海卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
青海卫视,https://live.zbds.top/tv/iptv6.m3u
青海卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
山东卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
山东卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
山东卫视,https://live.zbds.top/tv/iptv6.m3u
山东卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
山西卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
山西卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
山西卫视,https://live.zbds.top/tv/iptv6.m3u
山西卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
陕西卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
陕西卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
陕西卫视,https://live.zbds.top/tv/iptv6.m3u
陕西卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
四川卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
四川卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
四川卫视,https://live.zbds.top/tv/iptv6.m3u
四川卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
深圳卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
深圳卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
深圳卫视,https://live.zbds.top/tv/iptv6.m3u
深圳卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
三沙卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
三沙卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
三沙卫视,https://live.zbds.top/tv/iptv6.m3u
三沙卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
天津卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
天津卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
天津卫视,https://live.zbds.top/tv/iptv6.m3u
天津卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
西藏卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
西藏卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
西藏卫视,https://live.zbds.top/tv/iptv6.m3u
西藏卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
新疆卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
新疆卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
新疆卫视,https://live.zbds.top/tv/iptv6.m3u
新疆卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
云南卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
云南卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
云南卫视,https://live.zbds.top/tv/iptv6.m3u
云南卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u

☘️地方频道,#genre#
广东珠江,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
广东珠江,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
广东珠江,https://live.zbds.top/tv/iptv6.m3u
广东珠江,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
广东体育,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
广东体育,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
广东体育,https://live.zbds.top/tv/iptv6.m3u
广东体育,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
广东新闻,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
广东新闻,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
广东新闻,https://live.zbds.top/tv/iptv6.m3u
广东新闻,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
广东民生,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
广东民生,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
广东民生,https://live.zbds.top/tv/iptv6.m3u
广东民生,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
大湾区卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
大湾区卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
大湾区卫视,https://live.zbds.top/tv/iptv6.m3u
大湾区卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
广州综合,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
广州综合,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
广州综合,https://live.zbds.top/tv/iptv6.m3u
广州综合,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州影视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
广州影视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
广州影视,https://live.zbds.top/tv/iptv6.m3u
广州影视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
广州竞赛,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
广州竞赛,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
广州竞赛,https://live.zbds.top/tv/iptv6.m3u
广州竞赛,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
江门综合,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
江门综合,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
江门综合,https://live.zbds.top/tv/iptv6.m3u
江门综合,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
江门侨乡生活,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
江门侨乡生活,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
江门侨乡生活,https://live.zbds.top/tv/iptv6.m3u
江门侨乡生活,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
佛山综合,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
佛山综合,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
佛山综合,https://live.zbds.top/tv/iptv6.m3u
佛山综合,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
汕头综合,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
汕头综合,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
汕头综合,https://live.zbds.top/tv/iptv6.m3u
汕头综合,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
汕头经济,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
汕头经济,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
汕头经济,https://live.zbds.top/tv/iptv6.m3u
汕头经济,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
汕头文旅,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
汕头文旅,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
汕头文旅,https://live.zbds.top/tv/iptv6.m3u
汕头文旅,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
茂名综合,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
茂名综合,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
茂名综合,https://live.zbds.top/tv/iptv6.m3u
茂名综合,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
茂名公共,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
茂名公共,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
茂名公共,https://live.zbds.top/tv/iptv6.m3u
茂名公共,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
北京文艺,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
北京文艺,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
北京文艺,https://live.zbds.top/tv/iptv6.m3u
北京文艺,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
北京新闻,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
北京新闻,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
北京新闻,https://live.zbds.top/tv/iptv6.m3u
北京新闻,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
上海新闻,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
上海新闻,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
上海新闻,https://live.zbds.top/tv/iptv6.m3u
上海新闻,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
东方影视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
东方影视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
东方影视,https://live.zbds.top/tv/iptv6.m3u
东方影视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
广东公共,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
广东公共,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
广东公共,https://live.zbds.top/tv/iptv6.m3u
广东公共,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
深圳都市,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
深圳都市,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
深圳都市,https://live.zbds.top/tv/iptv6.m3u
深圳都市,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
深圳电视剧,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
深圳电视剧,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
深圳电视剧,https://live.zbds.top/tv/iptv6.m3u
深圳电视剧,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
南方卫视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
南方卫视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
南方卫视,https://live.zbds.top/tv/iptv6.m3u
南方卫视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
浙江影视,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
浙江影视,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
浙江影视,https://live.zbds.top/tv/iptv6.m3u
浙江影视,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
浙江民生,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
浙江民生,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
浙江民生,https://live.zbds.top/tv/iptv6.m3u
浙江民生,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
杭州综合,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
杭州综合,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
杭州综合,https://live.zbds.top/tv/iptv6.m3u
杭州综合,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
温州新闻,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
温州新闻,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
温州新闻,https://live.zbds.top/tv/iptv6.m3u
温州新闻,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
温州综合,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
温州综合,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
温州综合,https://live.zbds.top/tv/iptv6.m3u
温州综合,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
宁波综合,https://raw.githubusercontent.com/ssili126/tv/main/itvlist.m3u
宁波综合,https://raw.githubusercontent.com/Guovin/TV/gd/output/result.txt
宁波综合,https://live.zbds.top/tv/iptv6.m3u
宁波综合,https://raw.githubusercontent.com/Melianservant/Custom-IPTV/main/Selected_Channels.m3u
